country,countryLabel,ethnicGroup,ethnicGroupLabel,genderCategory,count
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1028240,Kayapo people,Male,3
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3300127,Lebanese Brazilians,Male,3
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3300127,Lebanese Brazilians,Female,3
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q8060,Romani people,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q23445,black,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q23444,white,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q34069,Ashkenazi Jews,Non-binary or other,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q35533,Kaingang,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q36747,Indigenous peoples of the Americas,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q432324,Pataxó,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1130557,negro,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1273591,Munduruku people,Non-binary or other,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1363781,indigenous peoples in Brazil,Non-binary or other,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1572210,Mbyá Guaraní people,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1757881,Tupinambá,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2520166,Macushi people,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2520180,Tucano people,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3090608,Arab Brazilians,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3066236,Potiguara people,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3149102,Italian Brazilians,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3355404,Argentine Brazilians,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3509835,Tabajara people,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3751098,French Brazilian,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958951,Brazilians of Spanish descent,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958704,Brazilian Americans,Female,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958951,Brazilians of Spanish descent,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q6431801,Korean Brazilians,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q7209881,Polish Brazilian,Male,2
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q8060,Romani people,Unknown / not stated,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q22633,Germanic people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q23445,black,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q34188,Yanomamis,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q49085,African Americans,Unknown / not stated,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q84072,Turks,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q102251,Sephardi Jews,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q176203,Xerente people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q221585,Hungarian Brazilians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q235155,white people,Non-binary or other,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q244157,Igbo people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q432324,Pataxó,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q501837,Mizrahi Jews,Unknown / not stated,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q597203,Q597203,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q726665,Asháninka people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q752526,Galicians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q752526,Galicians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q809707,Baré,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q769092,Xakriabá people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q804230,Bacairi,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q817393,Black people,Non-binary or other,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q978982,Xavante,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q978982,Xavante,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1024920,Caboclo,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1028268,Terena people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1028240,Kayapo people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1028268,Terena people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1056744,Italian Argentines,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1105014,Kokama,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1273591,Munduruku people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1273591,Munduruku people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1431998,Wayampi people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1483997,Kambeba,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1722872,Kamayurá people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1737369,Kaxinawá people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2522479,Wapishana people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2522479,Wapishana people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2520180,Tucano people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2520785,Maxakali,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2537324,Yawalapiti,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2587830,Pardo Brazilians,Non-binary or other,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q2592663,Guajajara,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3149102,Italian Brazilians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3239800,indigenous,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3239800,indigenous,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3267254,Afro-Uruguayan,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3299468,Greek Brazilians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3299468,Greek Brazilians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3308808,Chiripá,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3494730,Czech Brazilians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3508898,Marubo people,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3624751,Asian Brazilians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3981009,Q3981009,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3816974,Crenaques,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q3816974,Crenaques,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4021876,Q4021876,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4000968,Q4000968,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4400590,Russian Canadians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958712,Brazilian Canadians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958944,Brazilians in the United Kingdom,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q4958704,Brazilian Americans,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q5363631,Ticuna peoples,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q5378198,English Brazilians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q7209881,Polish Brazilian,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q7382298,Russian Brazilians,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q7437636,Scottish Brazilian,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q7434888,Eurasian,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10378754,Czech-Brazilians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10375164,Suruí de Rondônia,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10337366,Nordestino,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10340875,Omagua,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10375164,Suruí de Rondônia,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10344162,Pankara people,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q10368504,Q10368504,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q15215155,nisei,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q16204670,quilombola,Male,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q16204670,quilombola,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q16799549,Latin Americans,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q17052722,Nigerian Brazilians,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q58525648,Brazilian japanese,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q109591499,Afro-Indigeneity,Female,1
http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q116340859,Q116340859,Male,1
http://www.wikidata.org/entity/Q921,Brunei,http://www.wikidata.org/entity/Q1945786,Chinese Indonesians,Male,1
http://www.wikidata.org/entity/Q921,Brunei,http://www.wikidata.org/entity/Q142702,Malays,Female,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q3397587,ethnic Macedonians in Bulgaria,Male,20
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q133255,Bulgarians,Male,17
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q79797,Armenians,Male,9
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q128825,Turks in Bulgaria,Male,9
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q3624831,Roma in Bulgaria,Male,8
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q25483486,Jewish people in Bulgaria,Male,7
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q2436423,Macedonians,Male,6
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q4793316,Armenians in Bulgaria,Male,5
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q3624831,Roma in Bulgaria,Female,3
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q1886313,Macedonian Bulgarians,Male,3
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q7325,Jewish people,Male,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q8060,Romani people,Male,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q133255,Bulgarians,Female,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q128825,Turks in Bulgaria,Female,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q4793316,Armenians in Bulgaria,Female,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q539051,Greeks,Female,2
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q102251,Sephardi Jews,Male,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q4996189,Bulgarian Canadians,Female,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q12291029,Pomaks in Bulgaria,Male,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q201111,Aromanians,Male,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q1060050,Afro-Russians,Female,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q8060,Romani people,Female,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q12274130,Q12274130,Male,1
http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q2997993,Bessarabian Bulgarians,Male,1
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q1165955,Mossi people,Male,1
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q504685,Bambara,Male,1
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q212106,Dinka people,Male,1
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q766258,Gurunsi people,Male,1
http://www.wikidata.org/entity/Q967,Burundi,http://www.wikidata.org/entity/Q955944,Franco-Ontarians,Female,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q201028,Khmer people,Unknown / not stated,3
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q201028,Khmer people,Male,2
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q216151,Vietnamese people,Male,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q2588045,Chinese Cambodians,Male,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q201028,Khmer people,Female,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q5025138,Cambodian Americans,Male,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q7015349,European New Zealanders,Male,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q7928623,Vietnamese New Zealanders,Male,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q472834,Thai people,Unknown / not stated,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q2588045,Chinese Cambodians,Unknown / not stated,1
http://www.wikidata.org/entity/Q424,Cambodia,http://www.wikidata.org/entity/Q100510227,Cambodians,Unknown / not stated,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q1075929,African people,Female,2
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q806017,Bamileke people,Female,2
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q244157,Igbo people,Female,2
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q4690199,Afro-Spaniard,Female,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q322083,Bamun people,Male,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q672268,Basa people,Female,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q212106,Dinka people,Male,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q806017,Bamileke people,Male,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q3474642,Sawa people,Male,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q817393,Black people,Male,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q817393,Black people,Female,1
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q58427006,Mvog-Betsi,Male,1
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q10312754,Japanese Canadians,Female,99
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q10312754,Japanese Canadians,Male,87
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q189975,Inuit,Male,49
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q189975,Inuit,Female,30
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q262457,Métis,Female,19
